indicator_data_id,indicator_id,name,measure,year_description,data_valuemessage
131582,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,36.4
131583,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,39.8
131584,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,33.2
131585,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,43.6
131586,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,34.5
131587,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,45.7
131588,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,43.4
131589,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,37.1
131590,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,42.7
131591,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,34.4
131592,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,69.8
131593,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,49.1
131594,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,54.3
131595,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,58.3
131596,639,PM2.5-Attributable Deaths ,Rate - Adults 30 Yrs and Older,2009-2011,48.0
130926,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,30.8
130927,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,19.6
130928,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,18.3
130929,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,15.7
130930,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,17.5
131550,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,20.6
131551,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,13.3
131552,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,12.6
131553,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,11.4
131554,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,14.2
130925,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,19.8
131549,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,14.1
130883,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,28.5
130884,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,25.9
130885,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,28.1
130886,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,24.4
130887,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,33.7
130888,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,42.2
130889,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,41.0
130890,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,18.4
130891,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,20.7
130892,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,24.2
130893,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,20.4
130894,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,17.2
130895,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,17.2
130896,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,13.3
151668,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,24.9
130897,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,15.5
130898,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,16.6
130899,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,22.3
130900,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,31.6
130901,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,20.6
130902,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,30.6
130903,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,44.8
130904,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,15.3
130905,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,11.1
130906,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,13.5
130907,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,13.0
130908,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,5.9
130909,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,22.0
130910,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,15.6
130911,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,16.9
130912,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,12.6
130913,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,15.0
130914,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,15.1
130915,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,18.3
130916,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,15.2
130917,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,13.4
130918,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,17.9
130919,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,13.0
130920,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,30.6
130921,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,18.5
130922,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,20.2
130923,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,17.8
130924,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2005-2007,15.2
131507,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,18.6
131508,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,18.6
131509,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,20.5
131510,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,19.7
131511,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,25.1
131512,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,27.6
131513,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,30.2
131514,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,10.0
131515,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,13.1
131516,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,16.3
131517,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,13.9
131518,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,12.5
131519,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,11.8
131520,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,10.5
131521,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,12.5
131522,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,10.4
131523,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,15.4
131524,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,18.2
131525,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,12.5
131526,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,18.8
131527,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,29.2
131528,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,11.6
131529,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,9.2
131530,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,9.0
131531,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,8.6
131532,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,5.4
131533,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,15.5
131534,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,5.8
131535,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,12.3
131536,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,9.6
131537,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,11.3
131538,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,10.2
131539,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,12.4
131540,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,9.7
131541,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,10.5
131542,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,12.7
131543,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,10.0
131544,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,18.8
131545,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,16.6
131546,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,17.3
131547,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,13.5
131548,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,2009-2011,11.7
151666,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,50.6
151667,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,26.3
151669,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,24.4
151670,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,10.4
154560,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Tribeca,2005.0
154561,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, SOHO,2005.0
154562,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Chinatown,2005.0
154563,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Clinton,2005.0
154564,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,52.6
154565,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Turtle Bay,2005.0
154566,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Upper West Side,2005.0
154567,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,64.0
154568,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Hamilton Heights,2005.0
154569,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,31.4
154570,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,59.3
154571,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Inwood,2005.0
154572,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Mott Haven,
154573,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Longwood,2005.0
154574,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Crotona Park East,2005.0
154575,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Concourse Village,2005.0
154576,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Fordham,
154577,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Belmont,2005.0
154578,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Norwood,
154579,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Kingsbridge,
154580,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Parkchester,2005.0
154581,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Co-op City,
154582,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Morris Park,
154583,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Williamsbridge,2005.0
154584,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Greenpoint,2005.0
154585,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Fort Greene,2005.0
154586,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,26.0
154587,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,13.9
154588,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Starrett City,2005.0
154589,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Carroll Gardens,2005.0
154590,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Windsor Terrace,2005.0
154591,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,26.4
154592,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Wingate,2005.0
154593,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Dyker Heights,2005.0
154594,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Bath Beach,2005.0
154595,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Ocean Parkway,2005.0
154596,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Brighton Beach,2005.0
154597,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Midwood,2005.0
154598,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Gerritsen Beach,2005.0
154599,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Ocean Hill,2005.0
154600,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Rugby,
154601,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Flatlands,2005.0
154602,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Long Island City,2005.0
154603,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Woodside,2005.0
154604,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, North Corona,2005.0
154605,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, South Corona,2005.0
154606,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Glendale,
154607,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Rego Park,2005.0
154608,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,20.9
154609,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Briarwood,2005.0
154610,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Richmond Hill,2005.0
154611,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Howard Beach,2005.0
154612,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Douglastown,
154613,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, St. Albans,
154614,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Rosedale,2005.0
154615,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Broad Channel,2005.0
154616,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Port Richmond,2005.0
154617,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, South Beach,2005.0
154618,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2, Woodrow,
151665,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,24.0
151623,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,24.6
151624,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,16.7
151625,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,23.8
151626,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,22.8
151627,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,39.6
151628,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,36.1
151629,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,21.3
151630,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,30.2
151631,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,41.7
151632,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,33.8
151633,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,20.1
151634,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,30.7
151635,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,21.6
151636,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,26.3
151637,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,16.0
151638,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,23.1
151639,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,15.9
151640,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,15.5
151641,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,44.4
151642,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,36.9
151643,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,53.1
151644,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,49.5
151645,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,54.7
151646,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,46.1
151647,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,78.6
151648,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,47.5
151649,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,52.9
151650,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,39.8
151651,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,18.6
151652,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,40.8
151653,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,19.6
151654,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,33.8
151655,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,26.3
151656,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,34.3
151657,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,21.9
151658,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,19.4
151659,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,26.4
151660,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,4.9
151661,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,7.7
151662,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,13.9
151663,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,13.1
151664,643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,2005,6.2
151714,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,47.5
151715,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,24.1
151716,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,23.5
151717,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,23.2
151718,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,9.7
154501,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Tribeca,2005.0
154502,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, SOHO,2005.0
154503,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Chinatown,2005.0
154504,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Clinton,2005.0
154505,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,47.3
154506,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Turtle Bay,2005.0
154507,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Upper West Side,2005.0
154508,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,59.8
154509,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Hamilton Heights,2005.0
154510,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,30.3
154511,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2,2005,56.8
154512,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Inwood,2005.0
154513,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Mott Haven,
154514,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Longwood,2005.0
154515,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Crotona Park East,2005.0
154516,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Concourse Village,2005.0
154517,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Fordham,
154518,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Belmont,2005.0
154519,644,Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars,Per 100 km2, Norwood,
